"b_b_Intercept","b_trL_Intercept","b_trL_anom","r_year__b[2021,Intercept]","r_year__b[2022,Intercept]","r_year__b[2023,Intercept]"
0.732723020836295,0.230575885701442,0.512780301957456,0.0298568850660772,-0.00182480905882133,-0.0170876092630052
0.952236730216629,0.163624238536088,0.381283970086659,0.0377720715335579,0.000965745375413139,0.0541634676085154
0.827353672300126,0.204966660813527,0.532470644288637,0.099384168200338,0.0223651669385811,-0.0172737557316423
0.798688618963893,0.179033058070584,0.511068760300296,0.045968797877742,0.12372724470393,0.108438761172333
0.768925781711919,0.217616904502632,0.410487969917083,-0.0593318329261899,0.0155616982778483,0.0176448724143167
0.951617265777946,0.180760074332362,0.64045738268191,-0.0168075783295599,-0.0197472293713614,0.0332920135344159
1.01533731273173,0.184932842662707,0.102857187442685,0.0333196579376512,-0.350416339864468,-0.132088521882983
1.08905604222606,0.121518680351509,0.388243748209732,0.130469679310267,0.0168207734470456,0.121401312239812
0.92646789203439,0.192022680859537,0.58897386734111,0.0113695087960058,-0.0131308033254368,0.00711359943956441
0.741313425343788,0.237044708903678,0.207283765969261,0.0497261121839542,-0.00680411436561951,-0.000147193657798949
0.747370586846581,0.236755414419727,0.415792487894896,-0.067016675254908,-0.111084812371325,-0.0100293729028748
1.02411841400214,0.158071320059182,0.166778801108656,0.118953925816344,-0.15679051501061,-0.0764148908365384
0.913949406222352,0.205970877096772,0.34247764070833,-0.0254938318088687,-0.0262097509994676,-0.0206095890894586
0.874100548729091,0.190961484353801,0.519928775936178,-0.028019503719376,-0.0116093691247355,-0.00536224977941279
0.931936199954261,0.185685537063772,0.583537246235407,-0.0255384275428573,0.0133318332719137,0.0194999136830734
0.783267011781434,0.220370158224191,0.439230299223676,0.00523398601776314,-0.000211349400957186,0.0196835036474402
0.903439402456028,0.183304557602181,0.455313294709136,-0.0153752146001075,0.00173825757515838,-0.0168970956966305
0.835433616249011,0.207081743069548,0.639405999110491,-0.098176470581476,0.00614015471774995,0.00483863257391134
0.936803665426345,0.157822313394264,0.268507111178418,-0.003859862912198,-0.0129155828940335,-0.000492118745949029
1.02220899471901,0.165505959144109,0.49432712741191,0.0157379137066953,-0.00364050568216601,-0.0401978444392822
0.941179556953088,0.175058022242077,0.363163004196483,-0.0107098247769918,0.0965643455048977,-0.104913037399806
0.75680444647273,0.213729217026345,0.589263799820237,-0.00910045942102653,-0.0186403961334885,-0.0491927174835204
0.744195879018491,0.241529645619587,0.291648807831398,-0.0236300402238977,-0.0293544087557691,-0.0187259217450861
0.702622961087301,0.256361264082292,0.631274405139005,0.0177970545560481,-0.00780531001521411,0.00892425416233168
0.794115700739951,0.224503144931759,0.591020069708908,0.061350045537559,-0.035696493417255,-0.0834623797214011
0.840498541786253,0.183790048226879,0.294053201556105,0.124964658631039,-0.0327366389031754,0.0602260609496166
0.696023178291671,0.243799928150934,0.616152499201929,0.0245004099318386,0.0227156164977177,-0.0580521161755837
